id,name,address,province,district,ward,admin_codes,latitude,longitude,type,market_segment,area,frontage,floors,rent_per_sqm_million,price,currency,price_unit,images,amenities_schools,amenities_offices,amenities_competitors,ai_suggested_price,ai_potential_score,ai_risk_level,views,savedCount,posted_at,owner,primary_image_url,image_source,image_author,image_license_names,image_license_urls,image_page_url,image_required_credit
VN26000368,Mặt bằng 7 - office,"313 Phố B25, Phường Phường Tân Phong, Quận 7, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 7,Tân Phong,"{'level1_id': '79', 'level2_id': '778', 'level3_id': '27490'}",10.729902744293213,106.7030845768966,office,office,34.1,2.0,15,0.314,10.7,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg'],22,58,8,11.2,38.0,Medium,313,7,2025-08-08T06:10:00,"{'name': 'Đặng Quang Bình', 'phone': '0865819785'}",https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Wikimedia Commons,Kham Tran,CC BY 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Kham Tran
VN26000369,Mặt bằng 4 - office,"181 Đường Nguyễn Văn Trang 5, Phường Phường 16, Quận 4, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 4,Phường 16,"{'level1_id': '79', 'level2_id': '773', 'level3_id': '27289'}",10.755999088287439,106.7126131085453,office,office,46.9,2.3,20,0.401,18.8,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg'],21,132,38,21.4,35.8,High,209,12,2025-09-03T06:49:00,"{'name': 'Hồ Đức Trang', 'phone': '0767086379'}",https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg,Wikimedia Commons (via Flickr),David McKelvey,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Tay_Ho,_Hanoi_(6923050916).jpg",David McKelvey
VN26000370,Mặt bằng Bình Thạnh - shophouse,"398 Đường Hoàng Thảo 55, Phường Phường 28, Quận Bình Thạnh, Thành phố Hồ Chí Minh",Hồ Chí Minh,Bình Thạnh,Phường 28,"{'level1_id': '79', 'level2_id': '765', 'level3_id': '26962'}",10.82258367538455,106.7388068880201,shophouse,street_retail,82.3,6.4,4,2.501,205.8,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG'],24,152,79,216.9,1.5,High,79,6,2025-09-29T12:09:00,"{'name': 'Trần Thanh Phương', 'phone': '0982754725'}",https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG,Wikimedia Commons,Daderot,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"https://commons.wikimedia.org/wiki/File:Cafe_-_Hanoi_Botanical_Garden_-_Hanoi,_Vietnam_-_DSC03619.JPG",Daderot (optional)
VN26000371,Mặt bằng Tân Bình - shophouse,"22 Đường Nguyễn Trãi Hà 35, Phường Phường 15, Quận Tân Bình, Thành phố Hồ Chí Minh",Hồ Chí Minh,Tân Bình,Phường 15,"{'level1_id': '79', 'level2_id': '766', 'level3_id': '27007'}",10.818906307220544,106.64794426766744,shophouse,street_retail,137.9,10.5,2,0.802,110.6,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG'],41,51,9,108.3,22.0,High,224,4,2025-08-17T23:03:00,"{'name': 'Phan Khánh Hà', 'phone': '0937816631'}",https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG,Wikimedia Commons,Northboer,CC BY-SA 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by-sa/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Hanoi_shoe_shop.JPG,Northboer
VN26000372,Mặt bằng 3 - shophouse,"122 Đường Lý Thái Hạnh 85, Phường Phường 2, Quận 3, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 3,Phường 2,"{'level1_id': '79', 'level2_id': '770', 'level3_id': '27157'}",10.76713418960577,106.68133752103981,shophouse,street_retail,102.2,6.7,3,2.299,235.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b7/Saigon_Rice_shop.jpg'],15,103,44,255.5,12.3,High,151,1,2025-12-23T09:34:00,"{'name': 'Phạm Bảo Sơn', 'phone': '0820055582'}",https://upload.wikimedia.org/wikipedia/commons/b/b7/Saigon_Rice_shop.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_Rice_shop.jpg,Takeaway
VN26000373,Mặt bằng 1 - streetfront,"15 Đường Hoàng Châu 67, Phường Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 1,Phạm Ngũ Lão,"{'level1_id': '79', 'level2_id': '760', 'level3_id': '26749'}",10.767601013183622,106.69067647307863,streetfront,street_retail,168.7,8.0,1,2.2,371.1,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg'],12,78,38,415.0,7.2,High,377,10,2025-09-25T11:10:00,"{'name': 'Đỗ Khánh Long', 'phone': '0839970839'}",https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_cafe_filtre_01.jpg,Takeaway
VN26000374,Mặt bằng Thủ Đức - shophouse,"276 Hẻm 105, Phường Phường Phú Hữu, Thành phố Thủ Đức, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 9,Phú Hữu,"{'level1_id': '79', 'level2_id': '769', 'level3_id': '26866'}",10.798712253570613,106.79471555038077,shophouse,street_retail,76.0,5.6,3,0.882,67.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg'],32,32,33,77.0,7.3,High,206,4,2025-11-17T23:49:00,"{'name': 'Trần Thanh Yến', 'phone': '0987082818'}",https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg,Wikimedia Commons (via Flickr),Holiday Point,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Made_in_Vietnam_Shop,_Hanoi_(8120854005).jpg",Holiday Point
VN26000375,Mặt bằng 1 - streetfront,"380 Đường Hoàng Yến 56, Phường Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 1,Nguyễn Cư Trinh,"{'level1_id': '79', 'level2_id': '760', 'level3_id': '26758'}",10.762911319732694,106.68679713353913,streetfront,street_retail,123.7,9.6,1,1.772,219.2,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg'],17,139,70,226.8,8.3,High,755,51,2025-08-30T05:39:00,"{'name': 'Huỳnh Bảo Dũng', 'phone': '0708666326'}",https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg,Wikimedia Commons (via Flickr),Nam-ho Park,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Dinh_Tien_Hoang_street,_Hanoi.jpg",Nam-ho Park
VN26000376,Mặt bằng Gò Vấp - streetfront,"63 Đường Nguyễn Văn Vy 5, Phường Phường 1, Quận Gò Vấp, Thành phố Hồ Chí Minh",Hồ Chí Minh,Gò Vấp,Phường 1,"{'level1_id': '79', 'level2_id': '764', 'level3_id': '26890'}",10.816455841064482,106.68843226102162,streetfront,street_retail,35.8,4.2,2,0.492,17.6,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg'],36,66,43,16.5,17.0,High,249,3,2025-11-08T23:41:00,"{'name': 'Bùi Hải Hiếu', 'phone': '0349427748'}",https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,Wikimedia Commons,"CEphoto, Uwe Aranas",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,"Photo by CEphoto, Uwe Aranas"
VN26000377,Mặt bằng 3 - streetfront,"361 Phố A3, Phường Phường 14, Quận 3, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 3,Phường 14,"{'level1_id': '79', 'level2_id': '770', 'level3_id': '27127'}",10.788542747497559,106.67984643758055,streetfront,street_retail,54.7,5.6,1,2.112,115.5,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg'],8,130,115,113.8,0.0,High,386,9,2025-07-26T14:44:00,"{'name': 'Phan Hải Khánh', 'phone': '0911852699'}",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg,Wikimedia Commons (via Flickr),Radek Kucharski,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Hanoi_Street_Shop.jpg,Radek Kucharski
VN26000378,Mặt bằng 11 - streetfront,"6 Đường Số 27, Phường Phường 8, Quận 11, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 11,Phường 8,"{'level1_id': '79', 'level2_id': '772', 'level3_id': '27229'}",10.760857582092314,106.64857945232762,streetfront,street_retail,127.7,8.1,2,0.64,81.7,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg'],22,33,58,78.9,8.0,High,124,9,2025-09-06T15:38:00,"{'name': 'Lý Hải Châu', 'phone': '0987222409'}",https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Wikimedia Commons,Kham Tran,CC BY 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Kham Tran
VN26000379,Mặt bằng 4 - streetfront,"35 Ngõ 54, Phường Phường 2, Quận 4, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 4,Phường 2,"{'level1_id': '79', 'level2_id': '773', 'level3_id': '27292'}",10.756210327148409,106.69549903928512,streetfront,street_retail,167.1,7.2,1,1.715,286.6,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg'],23,65,30,259.9,11.6,High,621,13,2025-08-16T20:15:00,"{'name': 'Dương Ngọc Thảo', 'phone': '0375093261'}",https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg,Wikimedia Commons (via Flickr),David McKelvey,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Tay_Ho,_Hanoi_(6923050916).jpg",David McKelvey
VN26000380,Mặt bằng 7 - shophouse,"202 Phố C19, Phường Phường Phú Mỹ, Quận 7, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 7,Phú Mỹ,"{'level1_id': '79', 'level2_id': '778', 'level3_id': '27493'}",10.707534313201961,106.73841674867055,shophouse,street_retail,73.1,4.1,5,0.988,72.2,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG'],34,14,57,70.9,10.1,High,210,4,2025-08-15T07:09:00,"{'name': 'Đỗ Hồng Hiếu', 'phone': '0333997286'}",https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG,Wikimedia Commons,Daderot,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"https://commons.wikimedia.org/wiki/File:Cafe_-_Hanoi_Botanical_Garden_-_Hanoi,_Vietnam_-_DSC03619.JPG",Daderot (optional)
VN26000381,Mặt bằng Tân Bình - streetfront,"44 Đường Số 21, Phường Phường 14, Quận Tân Bình, Thành phố Hồ Chí Minh",Hồ Chí Minh,Tân Bình,Phường 14,"{'level1_id': '79', 'level2_id': '766', 'level3_id': '27004'}",10.793715000152616,106.64183734649694,streetfront,street_retail,35.7,3.7,1,0.86,30.7,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG'],7,52,8,29.4,13.9,High,195,9,2025-08-09T16:55:00,"{'name': 'Phan Khánh Vy', 'phone': '0703567567'}",https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG,Wikimedia Commons,Northboer,CC BY-SA 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by-sa/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Hanoi_shoe_shop.JPG,Northboer
VN26000382,Mặt bằng 1 - office,"3 Phố D17, Phường Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 1,Bến Nghé,"{'level1_id': '79', 'level2_id': '760', 'level3_id': '26740'}",10.780730247497559,106.70305867253215,office,office,21.7,2.6,8,0.475,10.3,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b7/Saigon_Rice_shop.jpg'],14,73,16,10.8,46.9,Medium,256,11,2025-10-08T19:08:00,"{'name': 'Hồ Gia Minh', 'phone': '0345087258'}",https://upload.wikimedia.org/wikipedia/commons/b/b7/Saigon_Rice_shop.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_Rice_shop.jpg,Takeaway
VN26000383,Mặt bằng 4 - shophouse,"52 Đường Số 42, Phường Phường 3, Quận 4, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 4,Phường 3,"{'level1_id': '79', 'level2_id': '773', 'level3_id': '27286'}",10.755456924438505,106.69944603887517,shophouse,street_retail,132.1,9.0,5,1.808,238.9,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg'],22,88,112,278.4,0.0,High,115,3,2025-08-06T22:11:00,"{'name': 'Đỗ Thanh Hạnh', 'phone': '0512537109'}",https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_cafe_filtre_01.jpg,Takeaway
VN26000384,Mặt bằng 10 - shophouse,"133 Đường Võ Châu 98, Phường Phường 10, Quận 10, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 10,Phường 10,"{'level1_id': '79', 'level2_id': '771', 'level3_id': '27178'}",10.768801212310876,106.67218527372827,shophouse,street_retail,103.6,7.8,3,1.927,199.6,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg'],26,67,89,221.9,4.5,High,872,45,2025-08-06T09:29:00,"{'name': 'Hoàng Minh Anh', 'phone': '0905954605'}",https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg,Wikimedia Commons (via Flickr),Holiday Point,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Made_in_Vietnam_Shop,_Hanoi_(8120854005).jpg",Holiday Point
VN26000385,Mặt bằng 4 - streetfront,"320 Đường Hoàng Minh 51, Phường Phường 8, Quận 4, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 4,Phường 8,"{'level1_id': '79', 'level2_id': '773', 'level3_id': '27271'}",10.759972095489502,106.70276961988208,streetfront,street_retail,75.6,5.3,1,1.815,137.2,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg'],20,66,55,142.6,15.5,High,628,28,2026-01-03T11:35:00,"{'name': 'Hoàng Gia Minh', 'phone': '0724759032'}",https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg,Wikimedia Commons (via Flickr),Nam-ho Park,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Dinh_Tien_Hoang_street,_Hanoi.jpg",Nam-ho Park
VN26000386,Mặt bằng Bình Thạnh - shophouse,"365 Hẻm 68, Phường Phường 2, Quận Bình Thạnh, Thành phố Hồ Chí Minh",Hồ Chí Minh,Bình Thạnh,Phường 2,"{'level1_id': '79', 'level2_id': '765', 'level3_id': '26941'}",10.798670291900663,106.70125666359101,shophouse,street_retail,229.7,11.9,3,1.792,411.6,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg'],21,95,48,378.4,6.2,High,742,15,2025-08-18T01:47:00,"{'name': 'Trần Bảo Phương', 'phone': '0551234615'}",https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,Wikimedia Commons,"CEphoto, Uwe Aranas",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,"Photo by CEphoto, Uwe Aranas"
VN26000387,Mặt bằng 4 - streetfront,"38 Đường Số 28, Phường Phường 18, Quận 4, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 4,Phường 18,"{'level1_id': '79', 'level2_id': '773', 'level3_id': '27277'}",10.75766849517828,106.71749281716922,streetfront,street_retail,158.8,10.0,1,1.503,238.7,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg'],19,112,68,245.2,9.6,High,171,9,2025-10-07T06:33:00,"{'name': 'Lê Thị Mai', 'phone': '0300245190'}",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg,Wikimedia Commons (via Flickr),Radek Kucharski,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Hanoi_Street_Shop.jpg,Radek Kucharski
VN26000388,Mặt bằng Tân Bình - shophouse,"33 Đường Hoàng Châu 69, Phường Phường 14, Quận Tân Bình, Thành phố Hồ Chí Minh",Hồ Chí Minh,Tân Bình,Phường 14,"{'level1_id': '79', 'level2_id': '766', 'level3_id': '27004'}",10.793715000152616,106.64183734649694,shophouse,street_retail,240.3,11.5,3,0.731,175.7,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg'],15,36,43,172.6,7.3,High,331,16,2026-01-07T17:56:00,"{'name': 'Nguyễn Văn Thắng', 'phone': '0958614920'}",https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Wikimedia Commons,Kham Tran,CC BY 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Kham Tran
VN26000389,Mặt bằng 10 - shophouse,"346 Đường Trần Hưng Khánh 4, Phường Phường 10, Quận 10, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 10,Phường 10,"{'level1_id': '79', 'level2_id': '771', 'level3_id': '27178'}",10.768801212310876,106.67218527372827,shophouse,street_retail,156.7,11.8,3,2.5,391.8,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg'],18,118,102,384.6,0.0,High,52,3,2025-08-28T05:27:00,"{'name': 'Phan Gia Anh', 'phone': '0801491554'}",https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg,Wikimedia Commons (via Flickr),David McKelvey,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Tay_Ho,_Hanoi_(6923050916).jpg",David McKelvey
VN26000390,Mặt bằng 10 - kiosk,"83 Phố B9, Phường Phường 12, Quận 10, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 10,Phường 12,"{'level1_id': '79', 'level2_id': '771', 'level3_id': '27172'}",10.773146152496395,106.67086258645179,kiosk,shopping_mall,10.0,3.8,1,2.56,25.6,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG'],10,29,50,25.1,7.5,High,476,18,2026-01-08T01:32:00,"{'name': 'Nguyễn Bảo Khánh', 'phone': '0850541887'}",https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG,Wikimedia Commons,Daderot,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"https://commons.wikimedia.org/wiki/File:Cafe_-_Hanoi_Botanical_Garden_-_Hanoi,_Vietnam_-_DSC03619.JPG",Daderot (optional)
VN26000391,Mặt bằng 3 - streetfront,"345 Đường Lê Văn Hiếu 29, Phường Phường 14, Quận 3, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 3,Phường 14,"{'level1_id': '79', 'level2_id': '770', 'level3_id': '27127'}",10.788542747497559,106.67984643758055,streetfront,street_retail,128.7,7.8,2,2.382,306.5,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG'],17,34,35,296.7,18.5,High,173,5,2025-10-07T15:18:00,"{'name': 'Huỳnh Thanh Bình', 'phone': '0388860983'}",https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG,Wikimedia Commons,Northboer,CC BY-SA 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by-sa/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Hanoi_shoe_shop.JPG,Northboer
VN26000392,Mặt bằng 3 - shophouse,"251 Đường Nguyễn Trãi Ngân 27, Phường Phường 1, Quận 3, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 3,Phường 1,"{'level1_id': '79', 'level2_id': '770', 'level3_id': '27160'}",10.768745899200525,106.67709383546784,shophouse,street_retail,180.1,11.5,3,2.175,391.8,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b7/Saigon_Rice_shop.jpg'],14,72,117,399.0,0.0,High,558,14,2025-09-20T09:59:00,"{'name': 'Phan Văn Long', 'phone': '0703501311'}",https://upload.wikimedia.org/wikipedia/commons/b/b7/Saigon_Rice_shop.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_Rice_shop.jpg,Takeaway
VN26000393,Mặt bằng 11 - kiosk,"244 Ngõ 58, Phường Phường 3, Quận 11, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 11,Phường 3,"{'level1_id': '79', 'level2_id': '772', 'level3_id': '27220'}",10.764658927917537,106.63893213033568,kiosk,shopping_mall,17.9,3.7,1,1.168,20.9,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg'],21,17,26,22.1,18.9,High,13,1,2025-08-21T02:32:00,"{'name': 'Huỳnh Anh Hà', 'phone': '0795075925'}",https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_cafe_filtre_01.jpg,Takeaway
VN26000394,Mặt bằng Thủ Đức - shophouse,"42 Đường Điện Biên Dũng 81, Phường Phường Bình Chiểu, Thành phố Thủ Đức, Thành phố Hồ Chí Minh",Hồ Chí Minh,Thủ Đức,Bình Chiểu,"{'level1_id': '79', 'level2_id': '769', 'level3_id': '26797'}",10.883083820343103,106.72646683197163,shophouse,street_retail,197.8,11.4,4,0.808,159.8,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg'],26,42,23,177.7,11.1,High,97,3,2025-12-08T13:41:00,"{'name': 'Lê Đức An', 'phone': '0949407699'}",https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg,Wikimedia Commons (via Flickr),Holiday Point,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Made_in_Vietnam_Shop,_Hanoi_(8120854005).jpg",Holiday Point
VN26000395,Mặt bằng Bình Thạnh - office,"254 Đường Võ Dũng 21, Phường Phường 28, Quận Bình Thạnh, Thành phố Hồ Chí Minh",Hồ Chí Minh,Bình Thạnh,Phường 28,"{'level1_id': '79', 'level2_id': '765', 'level3_id': '26962'}",10.82258367538455,106.7388068880201,office,office,38.0,1.5,5,0.4,15.2,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg'],12,83,28,15.7,31.0,Medium,445,30,2026-01-12T08:17:00,"{'name': 'Dương Minh Hùng', 'phone': '0842042836'}",https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg,Wikimedia Commons (via Flickr),Nam-ho Park,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Dinh_Tien_Hoang_street,_Hanoi.jpg",Nam-ho Park
