id,name,address,province,district,ward,admin_codes,latitude,longitude,type,market_segment,area,frontage,floors,rent_per_sqm_million,price,currency,price_unit,images,amenities_schools,amenities_offices,amenities_competitors,ai_suggested_price,ai_potential_score,ai_risk_level,views,savedCount,posted_at,owner,primary_image_url,image_source,image_author,image_license_names,image_license_urls,image_page_url,image_required_credit
VN26000103,Mặt bằng Thủ Đức - office,"213 Đường Hoàng Huy 21, Phường Phường Thảo Điền, Thành phố Thủ Đức, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Thảo Điền,"{'level1_id': '79', 'level2_id': '769', 'level3_id': '27088'}",10.827401,106.794366,office,office,20.2,1.1,20,0.307,6.2,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg'],22,56,19,5.8,30.5,High,267,4,2025-09-09T09:16:00,"{'name': 'Võ Quốc Anh', 'phone': '0778975109'}",https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_cafe_filtre_01.jpg,Takeaway
VN26000104,Mặt bằng 11 - kiosk,"74 Đường Nguyễn Trãi Bình 64, Phường Phường 11, Quận 11, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Quận 11,Phường 11,"{'level1_id': '79', 'level2_id': '772', 'level3_id': '27226'}",10.78753,106.806491,kiosk,shopping_mall,10.0,3.1,1,1.36,13.6,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg'],6,23,11,12.7,21.1,High,87,4,2025-10-28T04:00:00,"{'name': 'Vũ Anh Hùng', 'phone': '0710264824'}",https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg,Wikimedia Commons (via Flickr),Holiday Point,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Made_in_Vietnam_Shop,_Hanoi_(8120854005).jpg",Holiday Point
VN26000105,Mặt bằng 3 - shophouse,"93 Đường Võ Thảo 45, Phường Phường 14, Quận 3, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Quận 3,Phường 14,"{'level1_id': '79', 'level2_id': '770', 'level3_id': '27127'}",10.841296,106.695769,shophouse,street_retail,98.5,10.4,3,1.757,173.1,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg'],21,66,57,201.2,7.9,High,63,3,2025-12-23T11:52:00,"{'name': 'Phạm Bảo Khang', 'phone': '0906665527'}",https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg,Wikimedia Commons (via Flickr),Nam-ho Park,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Dinh_Tien_Hoang_street,_Hanoi.jpg",Nam-ho Park
VN26000106,Mặt bằng Bình Thạnh - office,"97 Đường Nguyễn Văn Nga 90, Phường Phường 26, Quận Bình Thạnh, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Quận Bình Thạnh,Phường 26,"{'level1_id': '79', 'level2_id': '765', 'level3_id': '26914'}",10.769189,106.648581,office,office,27.3,2.6,12,0.564,15.4,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg'],24,164,14,18.2,48.0,Medium,315,10,2025-08-21T22:34:00,"{'name': 'Huỳnh Minh Khánh', 'phone': '0340133914'}",https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,Wikimedia Commons,"CEphoto, Uwe Aranas",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,"Photo by CEphoto, Uwe Aranas"
VN26000107,Mặt bằng Phú Nhuận - kiosk,"75 Đường Điện Biên Yến 28, Xã Phường 5, Quận Phú Nhuận, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Quận Phú Nhuận,Xã Phường 5,"{'level1_id': '79', 'level2_id': '768', 'level3_id': '27046'}",10.780216,106.563896,kiosk,shopping_mall,10.0,2.9,1,1.8,18.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg'],8,107,39,18.6,30.7,High,51,3,2025-09-10T03:22:00,"{'name': 'Ngô Ngọc Thắng', 'phone': '0393405823'}",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg,Wikimedia Commons (via Flickr),Radek Kucharski,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Hanoi_Street_Shop.jpg,Radek Kucharski
VN26000108,Mặt bằng 5 - shophouse,"218 Hẻm 42, Phường Phường 14, Quận 5, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Quận 5,Phường 14,"{'level1_id': '79', 'level2_id': '774', 'level3_id': '27331'}",10.749064,106.593698,shophouse,street_retail,159.8,8.7,5,1.959,313.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg'],25,86,85,368.6,2.6,High,66,1,2025-10-19T09:50:00,"{'name': 'Phan Tuấn Minh', 'phone': '0828610265'}",https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Wikimedia Commons,Kham Tran,CC BY 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Kham Tran
VN26000109,Mặt bằng Tân Bình - shophouse,"242 Đường Điện Biên Loan 80, Phường Phường 12, Quận Tân Bình, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Quận Tân Bình,Phường 12,"{'level1_id': '79', 'level2_id': '766', 'level3_id': '26971'}",10.814741,106.575655,shophouse,street_retail,226.6,10.7,3,0.751,170.2,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg'],40,21,43,174.1,19.2,High,274,15,2025-11-22T15:00:00,"{'name': 'Hồ Quang Minh', 'phone': '0552693910'}",https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg,Wikimedia Commons (via Flickr),David McKelvey,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Tay_Ho,_Hanoi_(6923050916).jpg",David McKelvey
VN26000110,Mặt bằng Tân Bình - office,"87 Đường Nguyễn Trãi Khánh 34, Phường Phường 9, Quận Tân Bình, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Quận Tân Bình,Phường 9,"{'level1_id': '79', 'level2_id': '766', 'level3_id': '27001'}",10.812276,106.571146,office,office,64.4,2.4,20,0.362,23.3,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG'],25,60,9,24.0,37.4,Medium,321,13,2025-08-31T17:55:00,"{'name': 'Phạm Thị Long', 'phone': '0503992797'}",https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG,Wikimedia Commons,Daderot,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"https://commons.wikimedia.org/wiki/File:Cafe_-_Hanoi_Botanical_Garden_-_Hanoi,_Vietnam_-_DSC03619.JPG",Daderot (optional)
VN26000111,Mặt bằng Bình Thạnh - kiosk,"51 Đường Hoàng Tâm 80, Phường Phường 1, Quận Bình Thạnh, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Quận Bình Thạnh,Phường 1,"{'level1_id': '79', 'level2_id': '765', 'level3_id': '26944'}",10.764091,106.644679,kiosk,shopping_mall,12.2,5.0,1,2.82,34.4,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG'],11,51,58,29.4,18.3,High,267,9,2025-10-08T03:27:00,"{'name': 'Ngô Đình Huy', 'phone': '0505346387'}",https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG,Wikimedia Commons,Northboer,CC BY-SA 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by-sa/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Hanoi_shoe_shop.JPG,Northboer
VN26000112,Mặt bằng Gò Vấp - shophouse,"159 Đường Điện Biên Mai 29, Phường Phường 14, Quận Gò Vấp, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Quận Gò Vấp,Phường 14,"{'level1_id': '79', 'level2_id': '764', 'level3_id': '26882'}",10.817562,106.628727,shophouse,street_retail,246.4,11.5,2,0.637,157.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b7/Saigon_Rice_shop.jpg'],38,34,34,167.5,14.7,High,181,12,2025-10-30T15:45:00,"{'name': 'Ngô Quốc Dũng', 'phone': '0984500418'}",https://upload.wikimedia.org/wikipedia/commons/b/b7/Saigon_Rice_shop.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_Rice_shop.jpg,Takeaway
VN26000113,Mặt bằng 1 - streetfront,"86 Đường Số 7, Phường Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Quận 1,Phường Phạm Ngũ Lão,"{'level1_id': '79', 'level2_id': '760', 'level3_id': '26749'}",10.833484,106.776889,streetfront,street_retail,43.6,4.8,2,1.927,84.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg'],22,115,34,99.0,9.4,High,917,12,2025-09-07T19:43:00,"{'name': 'Hồ Thị Bình', 'phone': '0962750256'}",https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_cafe_filtre_01.jpg,Takeaway
VN26000114,Mặt bằng Phú Nhuận - office,"386 Đường Lê Văn Nhung 3, Phường Phường 4, Quận Phú Nhuận, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 4,"{'level1_id': '79', 'level2_id': '768', 'level3_id': '27043'}",10.795752,106.56297,office,office,31.5,1.7,12,0.444,14.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg'],17,155,37,12.9,44.9,Medium,791,27,2025-12-17T13:14:00,"{'name': 'Lý Tuấn Nga', 'phone': '0785209229'}",https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg,Wikimedia Commons (via Flickr),Holiday Point,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Made_in_Vietnam_Shop,_Hanoi_(8120854005).jpg",Holiday Point
VN26000115,Mặt bằng 4 - streetfront,"324 Đường Hoàng Thảo 22, Phường Phường 4, Quận 4, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Quận 4,Phường 4,"{'level1_id': '79', 'level2_id': '773', 'level3_id': '27283'}",10.815212,106.765743,streetfront,street_retail,118.2,8.7,1,2.393,282.9,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg'],11,125,73,285.3,10.2,High,105,5,2025-10-10T08:39:00,"{'name': 'Lê Đình Thắng', 'phone': '0969181947'}",https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg,Wikimedia Commons (via Flickr),Nam-ho Park,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Dinh_Tien_Hoang_street,_Hanoi.jpg",Nam-ho Park
VN26000116,Mặt bằng Thủ Đức - streetfront,"69 Đường Hoàng Khang 40, Phường Phường Hiệp Phú, Thành phố Thủ Đức, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Phú,"{'level1_id': '79', 'level2_id': '769', 'level3_id': '26839'}",10.82873,106.809296,streetfront,street_retail,144.1,7.7,1,0.946,136.3,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg'],10,26,10,147.5,21.7,High,76,6,2025-10-12T20:04:00,"{'name': 'Trần Hồng Anh', 'phone': '0917129134'}",https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,Wikimedia Commons,"CEphoto, Uwe Aranas",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,"Photo by CEphoto, Uwe Aranas"
VN26000117,Mặt bằng 7 - shophouse,"274 Đường Võ Thảo 19, Phường Phường Tân Phong, Quận 7, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Quận 7,Phường Tân Phong,"{'level1_id': '79', 'level2_id': '778', 'level3_id': '27490'}",10.781016,106.570706,shophouse,street_retail,196.6,10.9,3,0.658,129.4,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg'],9,21,59,139.0,8.9,High,100,4,2026-01-05T02:51:00,"{'name': 'Nguyễn Gia Minh', 'phone': '0347210640'}",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg,Wikimedia Commons (via Flickr),Radek Kucharski,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Hanoi_Street_Shop.jpg,Radek Kucharski
VN26000118,Mặt bằng 3 - shophouse,"34 Ngõ 45, Phường Phường 3, Quận 3, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Quận 3,Phường 3,"{'level1_id': '79', 'level2_id': '770', 'level3_id': '27154'}",10.842882,106.699378,shophouse,street_retail,150.5,6.6,5,2.203,331.6,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg'],34,125,39,288.2,10.4,High,212,19,2025-08-15T18:41:00,"{'name': 'Phạm Ngọc Tú', 'phone': '0702282939'}",https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Wikimedia Commons,Kham Tran,CC BY 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Kham Tran
VN26000119,Mặt bằng Gò Vấp - shophouse,"130 Đường Lê Văn Loan 61, Phường Phường 17, Quận Gò Vấp, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Quận Gò Vấp,Phường 17,"{'level1_id': '79', 'level2_id': '764', 'level3_id': '26875'}",10.813987,106.635811,shophouse,street_retail,195.6,9.8,5,0.844,165.1,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg'],19,40,8,158.7,15.4,High,197,9,2025-10-23T22:04:00,"{'name': 'Dương Đức Mai', 'phone': '0709908463'}",https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg,Wikimedia Commons (via Flickr),David McKelvey,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Tay_Ho,_Hanoi_(6923050916).jpg",David McKelvey
VN26000120,Mặt bằng 7 - streetfront,"39 Đường Trần Hưng Thắng 93, Phường Phường Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Quận 7,Phường Tân Thuận Tây,"{'level1_id': '79', 'level2_id': '778', 'level3_id': '27469'}",10.793326,106.559799,streetfront,street_retail,129.9,8.4,1,0.54,70.1,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG'],27,72,50,74.5,8.6,High,37,2,2025-08-15T07:37:00,"{'name': 'Đặng Hồng Minh', 'phone': '0988448394'}",https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG,Wikimedia Commons,Daderot,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"https://commons.wikimedia.org/wiki/File:Cafe_-_Hanoi_Botanical_Garden_-_Hanoi,_Vietnam_-_DSC03619.JPG",Daderot (optional)
VN26000121,Mặt bằng 4 - shophouse,"309 Đường Lý Thái Vy 18, Phường Phường 9, Quận 4, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Quận 4,Phường 9,"{'level1_id': '79', 'level2_id': '773', 'level3_id': '27265'}",10.81686,106.761482,shophouse,street_retail,154.6,8.1,3,2.351,363.5,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG'],17,123,88,390.2,8.5,High,88,2,2025-07-23T06:51:00,"{'name': 'Đặng Bảo Loan', 'phone': '0343961030'}",https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG,Wikimedia Commons,Northboer,CC BY-SA 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by-sa/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Hanoi_shoe_shop.JPG,Northboer
VN26000122,Mặt bằng Tân Bình - shophouse,"36 Đường Hoàng Dũng 44, Phường Phường 13, Quận Tân Bình, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Quận Tân Bình,Phường 13,"{'level1_id': '79', 'level2_id': '766', 'level3_id': '26974'}",10.81117,106.57101,shophouse,street_retail,205.7,11.7,3,0.803,165.1,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b7/Saigon_Rice_shop.jpg'],42,56,16,153.4,19.6,High,242,4,2025-10-24T23:08:00,"{'name': 'Huỳnh Quốc Phúc', 'phone': '0731687320'}",https://upload.wikimedia.org/wikipedia/commons/b/b7/Saigon_Rice_shop.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_Rice_shop.jpg,Takeaway
VN26000123,Mặt bằng Bình Thạnh - streetfront,"24 Đường Hoàng Khang 32, Phường Phường 19, Quận Bình Thạnh, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Quận Bình Thạnh,Phường 19,"{'level1_id': '79', 'level2_id': '765', 'level3_id': '26953'}",10.763338,106.645764,streetfront,street_retail,52.3,4.0,1,2.241,117.2,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg'],6,116,27,115.7,11.8,High,479,23,2025-11-25T16:20:00,"{'name': 'Trần Tuấn Tú', 'phone': '0520719249'}",https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_cafe_filtre_01.jpg,Takeaway
VN26000124,Mặt bằng 10 - office,"176 Đường Lý Thái Phúc 93, Phường Phường 1, Quận 10, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Quận 10,Phường 1,"{'level1_id': '79', 'level2_id': '771', 'level3_id': '27184'}",10.860858,106.61125,office,office,37.6,1.3,5,0.535,20.1,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg'],19,170,39,20.6,37.1,Medium,97,7,2025-10-07T14:32:00,"{'name': 'Bùi Văn Dũng', 'phone': '0351410581'}",https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg,Wikimedia Commons (via Flickr),Holiday Point,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Made_in_Vietnam_Shop,_Hanoi_(8120854005).jpg",Holiday Point
VN26000125,Mặt bằng 4 - office,"258 Ngõ 83, Phường Phường 3, Quận 4, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Quận 4,Phường 3,"{'level1_id': '79', 'level2_id': '773', 'level3_id': '27286'}",10.8189,106.757707,office,office,36.7,1.4,5,0.401,14.7,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg'],24,98,12,14.0,40.9,Medium,111,10,2025-12-05T14:20:00,"{'name': 'Lý Thanh Hạnh', 'phone': '0979652967'}",https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg,Wikimedia Commons (via Flickr),Nam-ho Park,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Dinh_Tien_Hoang_street,_Hanoi.jpg",Nam-ho Park
VN26000126,Mặt bằng Bình Thạnh - shophouse,"82 Đường Trần Hưng Tú 78, Phường Phường 13, Quận Bình Thạnh, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Quận Bình Thạnh,Phường 13,"{'level1_id': '79', 'level2_id': '765', 'level3_id': '26905'}",10.765986,106.651997,shophouse,street_retail,66.1,6.1,3,1.826,120.7,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg'],25,54,35,122.0,6.1,High,228,15,2025-08-09T02:44:00,"{'name': 'Hồ Gia Anh', 'phone': '0827829137'}",https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,Wikimedia Commons,"CEphoto, Uwe Aranas",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,"Photo by CEphoto, Uwe Aranas"
VN26000127,Mặt bằng 1 - office,"130 Phố B4, Phường Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Quận 1,Phường Tân Định,"{'level1_id': '79', 'level2_id': '760', 'level3_id': '26734'}",10.834327,106.780103,office,office,54.6,1.9,5,0.405,22.1,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg'],14,51,14,20.1,42.6,Medium,571,20,2025-10-20T17:11:00,"{'name': 'Võ Minh Tâm', 'phone': '0832247181'}",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg,Wikimedia Commons (via Flickr),Radek Kucharski,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Hanoi_Street_Shop.jpg,Radek Kucharski
VN26000128,Mặt bằng Bình Thạnh - office,"179 Đường Điện Biên Sơn 19, Phường Phường 7, Quận Bình Thạnh, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Quận Bình Thạnh,Phường 7,"{'level1_id': '79', 'level2_id': '765', 'level3_id': '26926'}",10.761477,106.65079,office,office,53.4,2.5,15,0.639,34.1,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg'],20,166,14,35.0,40.6,Medium,343,19,2025-08-23T17:03:00,"{'name': 'Lý Tuấn Phương', 'phone': '0905158432'}",https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Wikimedia Commons,Kham Tran,CC BY 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Kham Tran
VN26000129,Mặt bằng Thủ Đức - shophouse,"310 Phố D30, Phường Phường An Phú, Thành phố Thủ Đức, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường An Phú,"{'level1_id': '79', 'level2_id': '769', 'level3_id': '27091'}",10.831952,106.796945,shophouse,street_retail,145.8,11.8,2,1.005,146.6,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg'],36,18,45,175.4,0.0,High,76,4,2026-01-05T02:35:00,"{'name': 'Dương Anh Thắng', 'phone': '0879507846'}",https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg,Wikimedia Commons (via Flickr),David McKelvey,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Tay_Ho,_Hanoi_(6923050916).jpg",David McKelvey
